id	class_features_id	name	level	description
390	72	Glitch Step (Su)	5	<p>You can expend a 1st-level or higher spell slot to glitch yourself out of reality, as if you were an image on a bad view screen, allowing you to move in unpredictable ways. You must use this ability as part of a move action to move your speed or a withdraw action, and it provides you with one of the following benefits. You can use this ability only once per move action.</p><ul><li>Ignore 20 feet of difficult terrain. This increases to 40 feet of difficult terrain if you expend a 3rd- or 4th-level spell slot, and 60 feet of difficult terrain if you expend a 5th- or 6thlevel spell slot.</li><li>Move 10 feet. This counts as 5 feet of movement, but you do not provoke attacks of opportunity when moving this way. Any other movement you attempt as part of your move action provokes reactions as normal. This increases to 20 feet if you expend a 3rd- or 4th-level spell slot, and 30 feet if you expend a 5th- or 6th-level spell slot.</li><li>Pass through up to 1 foot of solid objects as if you were incorporeal (Core Rulebook 264). You can pass through ceilings, floors, and walls, provided they&rsquo;re no thicker than 1 foot. This increases to 5 feet of solid objects if you expend a 3rd- or 4th-level spell slot, and 10 feet of solid objects if you expend a 5th- or 6th-level spell slot.</li></ul>
391	72	Magic Negation (Sp)	5	<p>As a standard action, you can spend 1 RP to temporarily suppress magic, as if using dispel magic. Choose either an ongoing spell or a magic item within 30 feet of you. The magical effects of the spell or magic item are suppressed for 1d4 rounds, and then they return. If the spell&rsquo;s level is higher than you can cast or the item&rsquo;s caster level is greater than yours, you can&rsquo;t suppress it. If you target a spell affecting a creature, the creature can attempt a Will save to stop you from suppressing the spell.</p>
392	72	Private Hologram (Su)	5	<p>When you cast a holographic image or holographic terrain spell, you can choose to adjust the illusion&rsquo;s magical frequency to make it visible only to you and a single target of your choosing within range who you can observe. You can spend 1 Resolve Point to instead make the illusion perceivable to a number of targets equal to your technomancer level. A private hologram can be seen by any effect that allows someone to see invisible creatures.</p>
393	72	Shadow Grenade (Su)	5	<p>As a standard action, you can create and throw a quasi-real duplicate of a grenade you have in your possession. You don&rsquo;t need to have the grenade in hand, but you do have to have it easily accessible (essentially any grenade that would be a legal target of the Pull the Pin feat). To use this ability, you must expend a spell slot of a spell level equal to at least half the item level of the grenade to be thrown (minimum spell level 1).<br />The shadow grenade acts in all ways like a standard grenade of the type being duplicated, except you are proficient with it, and any creature that makes a saving throw against it is immune to all its effects. If the grenade would not normally allow a saving throw, creatures in its area can attempt a Will save against a DC of 10 + 1/2 your technomancer level + your key ability modifier. This also applies if the grenade requires a saving throw only under specific circumstances that don&rsquo;t apply to a creature. For example, if you use this ability to create a shadow smoke grenade, any creature that inhales the shadow smoke attempts a Fortitude save as outlined in that item&rsquo;s description (Core Rulebook 184) and on a success is immune to all the grenade&rsquo;s effects (including any cover it would grant). Creatures that do not inhale the grenade&rsquo;s shadow smoke are still allowed a Will save, as outlined above, to ignore all the grenade&rsquo;s effects (including cover).<br />You can use this ability to duplicate a grenade with a weapon fusion or fusion seal, but for the purpose of determining the level of the spell slot you must expend to use this ability, treat the grenade&rsquo;s item level as equal to its base item level + the level of any fusions.</p>
394	72	Spell Grenade (Sp)	5	<p>You can spend 1 Resolve Point to store a spell with a range of touch in a grenade, allowing you to affect a target within the grenade&rsquo;s blast radius with the spell. Casting a spell with spell grenade uses the spell&rsquo;s standard casting time, and throwing the spell grenade is a standard action. You must throw the grenade before the end of your next turn, or the spell is wasted. You are considered proficient with the grenade for this attack. Choose a single target within the grenade&rsquo;s blast radius; that target is affected by the spell as if you had successfully touched it. The grenade goes off as normal, with all of its usual effects within its blast radius. If you miss the targeted intersection with the grenade, you must choose a target within the grenade&rsquo;s new blast radius. If there are no suitable targets within the grenade&rsquo;s blast radius, the spell is wasted. Spells whose ranges are not touch don't benefit from this magic hack.</p>
395	72	Brain Hacker (Su)	8	<p>To you, living brains are merely a type of organic computer, and you&rsquo;ve learned to hack them as easily as you would an artificial mind. For the purpose of determining the effects of your technomancer spells, you treat all living creatures with an Intelligence score of 1 or higher as if they were both their original type and subtype and constructs with the technological subtype, whichever is more beneficial for you. This ability allows you to heal living creatures with spells like mending and make whole, as if they were constructs.</p>
396	72	Diviner’s Tap (Su)	8	<p>You can hack a computer to set up magical surveillance. This takes 10 minutes and requires a successful Computers check against the device&rsquo;s DC. If you fail, you can&rsquo;t try again on the same device. On a success, your tap lasts for a number of days equal to your caster level. You can program your tap either to give you general information about user activity on the device or to receive a mental alarm when a user accesses or transmits data about a specific topic (getting an idea of the information found). For instance, a user might hold a video call to talk about your exploits. If you chose to receive general information, you might know that a video call took place but not the call&rsquo;s topic. If you chose to have the tap receive an alarm when the topic is you, you&rsquo;d get the gist of the conversation (but not a complete transcript). Setting up a new diviner&rsquo;s tap ends the duration of any previous one still in effect.</p>
397	72	Drone Summoner (Su)	8	<p>When you cast summon creature (Alien Archive 144) to summon a robot, you can grant that robot a number of benefits as if it were a mechanic&rsquo;s drone you controlled. If you summon multiple robots with a single creature summoning spell, you select one of them to receive these benefits. You can give it commands if it is within 100 feet of you, as if you had limited telepathy that functioned with the robot.<br />For every 4 caster levels you have, you can select one additional benefit to grant the robot, up to a maximum number of benefits equal to the spell level of the spell you used to summon it. Each time you gain a new technomancer level, you can change what benefits you have selected. When you summon a robot with a summon creature spell (Alien Archive 144), you can decide what benefits it receives from those you have selected, up to its maximum.<br />The benefits you can select from include bonus feats and drone mods. The bonus feats you can select from are Blind-Fight, Cleave, Far Shot, Jet Dash, Kip Up, and Mobility. The drone mods you can select from are camera, cargo rack, climbing claws, enhanced senses, hardened AI, hydrojets, jump jets, speed, and tool arm (you must define the tool when you select this benefit).<br />You must be able to cast summon creature (Alien Archive 144) to summon a robot to select this magic hack.</p>
398	72	Extend Runtime (Su)	8	<p>You hack a spell&rsquo;s runtime, dramatically increasing its duration. Whenever you cast a spell with a duration of 10 minutes/day or longer and target only yourself, you can either spend 1 Resolve Point or cast the spell using a higherlevel spell slot to increase its duration to 24 hours (D).</p>
399	72	Fabricate Explosive (Sp)	8	<p>As a full action, you can expend an unused spell slot to concentrate its magical power into a grenade-like matrix of volatile energy. This fabricated explosive can mimic any grenade with an item level equal to or less than the level of the expended spell slot &times; 3, to a maximum of your caster level. This grenadelike item remains a spell-like ability with a spell level equal to the level of the spell slot you expended, and it cannot be augmented or affected by abilities that affect technological devices or weapons. This explosive is unstable; only you can use it, and you must throw it within a number of rounds equal to the level of the expended spell slot or it dissipates harmlessly. You are considered proficient with the grenade for this attack. Once you have used this ability, you can&rsquo;t use it again until you rest for 10 minutes and expend 1 Resolve Point to recover Stamina Points.</p>
400	72	Flash Teleport (Sp)	8	<p>As a move action, you can spend 1 Resolve Point to teleport up to 30 feet. You must have line of sight to your destination. This movement doesn&rsquo;t provoke attacks of opportunity.</p>
401	72	Mental Mark (Su)	8	<p>When an enemy fails a Will save against one of your technomancer spells, it takes a &ndash;2 penalty to saving throws and AC for 1 round. When an enemy succeeds at a Will save against one of your technomancer spells, it takes a &ndash;1 penalty to saving throws against your spells for 1 round. A creature can take only one penalty from a mental mark at a time.</p>
402	72	Spell Static (Su)	8	<p>If you have the spell countermeasures magic hack, as a standard action, you can spend 1 Resolve Point to extend that protection to creatures of your choice within 30 feet. This protection lasts 1 round per technomancer level you have, even if the creature subsequently moves more than 30 feet away from you. A creature can benefit from this ability again only after it has taken a 10-minute rest from which it could regain Stamina Points.</p>
403	72	Spellshot (Sp)	8	<p>You can cast an area spell with a casting time of 1 standard action or less through a ranged weapon, allowing you to use the weapon&rsquo;s range rather than the spell&rsquo;s range. You must target a single creature with your attack, and the spell&rsquo;s area is centered on that creature, or originates at the creature&rsquo;s location for a cone or line effect (oriented in whichever direction you choose), even if the spell would normally be centered on or originate from a point. You can fire the weapon as part of the standard action to cast the spell. You must fire the weapon during the round that the casting is completed, or the spell is wasted. If the attack misses, the spell is wasted. Spells with an emanation effect that would be centered on you don&rsquo;t benefit from this magic hack.</p>
404	72	Tech Countermeasures (Su)	8	<p>As a move action, you can spend 1 Resolve Point to make it more difficult for enemies to target you with technological weapons for 1 round. Until the start of your next turn, as a reaction just before an enemy attacks you with a technological weapon, you can force that enemy to roll the attack twice and take the lower result; if the weapon allows a Reflex save instead of requiring an attack roll, you instead gain the benefit of evasion (as the operative&rsquo;s class feature; see page 93) against the attack. This magic hack has no effect on spells that target you or on weapons or attacks that are not technological in nature.</p>
405	72	Translocational Recall (Su)	8	<p>As a standard action, you can spend 1 Resolve Point to create a translocational beacon that you place anywhere within your reach. As a swift action, you can instantly teleport from your current location to the location where you placed your translocational beacon, provided the beacon has at least 1 Hit Point and is no further than 10 feet &times; your technomancer level from your current location. This movement doesn&rsquo;t provoke attacks of opportunity, although it does create a dazzling flash of neon light (Perception DC 0 to notice).<br />A transdimensional beacon is a Fine object with negligible bulk, hardness equal to your technomancer level, and Hit Points equal to 3 &times; your technomancer level. Your spell cache monitors your beacon, and you are automatically alerted if it is destroyed or you move out of its range. You can have only one beacon active at a time, and creating a new beacon causes the old beacon to immediately collapse and become inert.</p>
406	72	Widened Spell (Ex)	8	<p>When you cast a spell with a burst, emanation, or spread, you can spend 2 Resolve Points to double its radius. For instance, a spell with a 30-foot burst would have a 60-foot burst instead. Spells that don&rsquo;t have an area of one of these three types are not affected by this magic hack.</p>
407	72	Arcane Spyware (Sp)	11	<p>As a standard action, you can spend 1 Resolve Point while touching a single technological item (including a weapon or a suit of armor) and infect it with a sly program that seeks out a user&rsquo;s secrets on your behalf. The spyware can be instructed to attack the very next user or remain dormant, waiting for a specific target. The spyware lasts for a number of hours equal to your technomancer level or until it is activated, at which point it targets the user as per mind probe with a caster level equal to your technomancer level. The duration of this effect is 1 minute per level and the spyware can attempt to extract information only once per minute. The spyware is subtle, but a user may notice it each time it attempts to extract a memory with a successful Perception check (DC = 15 + 1-1/2 &times; your technomancer level), and the spyware can&rsquo;t continue to target a user who puts the item down or walks away. You are aware of the spyware&rsquo;s activity and what information it extracts, and you can direct its line of questioning, as long as you are within 1 mile of the infected item.</p>
408	72	Countertech Sentinel (Su)	11	<p>You can spend 1 Resolve Point to use your countertech magic hack to counter a direct attack against an ally within 15 feet. You can't use countertech sentinel against attacks that target an area. You must have the countertech magic hack to choose this magic hack.</p>
409	72	Diminish Spell Runtime (Su)	11	<p>As a standard action, you can attempt to hack an active spell effect that you&rsquo;re aware of to reduce its duration. You must be able to touch the area, creature, or object affected by the spell that you want to hack. As part of the hack, attempt a Mysticism check with a DC equal to 15 + 1-1/2 &times; the caster level of the spell. If you succeed, you reduce the spell&rsquo;s duration by 50%. If this reduces its duration to less time than the effect has already been active, the spell ends as if dispelled. If you fail the check by 5 or more, you can&rsquo;t attempt to hack that spell again for 24 hours. This ability does not affect spells with an instantaneous or permanent duration.</p>
410	72	Eternal Spell (Ex)	11	<p>Choose one 1st-level spell you know from the list of technomancer spells in the Starfinder Core Rulebook. You can cast it at will, as though it were a 0-level spell. It still counts as one of your 1st-level spells known, not one of your 0-level spells known. You can choose a 1st-level spell from a source other than the Core Rulebook with the GM&rsquo;s permission.</p>
411	72	Mind Virus (Su)	11	<p>You implant a psychic countermeasure in your mind to protect against intrusion, much like computer security. When you attempt a Will saving throw against a mind-affecting effect, the creature using the effect on you must also attempt a Will saving throw. On a failure, the target is nauseated for 1d4 rounds. Even if the target succeeds at the Will save, it is sickened for 1 round. This is a mind-affecting effect.</p>
412	72	Reactive Counter (Su)	11	<p>Whenever an opponent you&rsquo;re aware of casts a spell, as a reaction you can cast dispel magic or greater dispel magic in an attempt to counter the spell, even if you didn&rsquo;t ready an action or select that opponent. This magic hack doesn&rsquo;t allow you to cast a spell that you don&rsquo;t know, and you must expend a spell slot of the appropriate level to cast dispel magic or greater dispel magic in this way.<br />You must know dispel magic or greater dispel magic to select this magic hack.</p>
413	72	Reboot Mind (Su)	11	<p>You can free someone from magical mental control or conditions. As a standard action, you can spend 1 Resolve Point and touch a willing creature. This restarts the subject&rsquo;s brain, ending all mind-affecting effects affecting it, as well as all conditions that could be removed by greater remove condition that were imparted on the creature by mindaffecting effects, but the subject becomes stunned until the end of its next turn. Once you reboot a mind, you can&rsquo;t use this ability again for 24 hours.<br />You can attempt to reboot the mind of an ally who is unwilling due to the influence of a mind-affecting effect. In this case, the ally can attempt a new saving throw against the effect at the same DC. If she succeeds, the ally can allow her mind to be rebooted, but if she fails, you waste the expended Resolve Point and action.<br />You can use this ability to reboot your own mind. If you&rsquo;re unable to take actions, you can reboot your mind without spending actions, but it must be the first thing you do on your turn, and you are stunned until the end of your next turn.</p>
414	72	Seeking Shot (Su)	11	<p>As a standard action, you can spend 1 Resolve Point to fire a single shot from a ranged weapon at a target known to you within range. The shot travels to the target, even around corners. Only an unavoidable obstacle or the limit of the weapon&rsquo;s range prevents the shot from reaching the target. This ability negates cover and concealment modifiers, but otherwise the attack is rolled normally.</p>
415	72	Phase Shot (Su)	14	<p>As a standard action, you can spend 1 Resolve Point to fire a single shot from a ranged weapon at a target known to you within range. The shot travels straight to the target, passing through any nonmagical barrier in its way, ignoring hardness and Hit Points (any magical barrier, such as a wall of force, stops the shot). This ability negates cover and concealment modifiers, but otherwise the attack is rolled normally.</p>
416	72	Quickened Spell (Ex)	14	<p>You can cast a spell as a move action. You can spend 2 Resolve Points to cast a quickened 0-level spell or 4 Resolve Points to cast a quickened 1st-level spell. You can quicken only spells with a casting time of 1 full action or shorter. At 16th level, you can spend 6 Resolve Points to cast a quickened 2nd-level spell.</p>
417	72	Rain of Fire (Su)	14	<p>Once per day as a full action, you can spend 2 Resolve Points to shoot a ranged weapon at multiple targets within range; the maximum number of targets is equal to half your technomancer level or the number of shots in your weapon, whichever is lower. Each attack uses your highest attack bonus, and each enemy can be targeted only by a single shot.</p>
418	72	Spell Library (Ex)	14	<p>You gain one extra spell known for each level of spell you can cast. You must choose the new spells when you gain this magic hack. If you gain access to a higher level of spell after choosing this hack, you gain one extra spell known for that spell level.</p>
419	72	Phasing Spellshot (Sp)	17	<p>When you use your spellshot magic hack, you can spend 1 Resolve Point as a part of casting the spell to allow the attack to travel straight to the target, passing through any nonmagical barrier in its way, ignoring hardness and Hit Points (although any magical barrier, such as a wall of force, stops the shot). This ability negates cover and concealment modifiers, but otherwise the attack is rolled normally. You must have the spellshot and phase shot magic hacks to select this magic hack.</p>
420	80	Basic Booster	1	<p>A basic booster biohack aids a creature in one manner or another. The effect lasts for a number of rounds equal to your key ability score modifier (minimum 1 round) unless it states otherwise. You begin play knowing this basic booster biohack; when you use it, select an effect:</p><ul><li>The target gains a +1 enhancement bonus to AC.</li><li>The target gains a +2 enhancement bonus to skill checks.</li><li>The target gains a +10-foot enhancement bonus to their speed. If the creature has more than one movement type, choose one to receive this bonus.</li></ul>
421	80	Basic Inhibitor	1	<p>A basic inhibitor biohack hinders a creature&rsquo;s physiology or material function. The effect of an inhibitor lasts for a number of rounds equal to 3 + your key ability score modifier (minimum 1 round) unless it states otherwise. You begin play knowing this basic inhibitor biohack; when you use it, select an effect:</p><ul><li>The target takes a &ndash;2 penalty to AC.</li><li>You reduce the target&rsquo;s DR by 5. At 9th level, you instead reduce it by 10. At 17th level, you instead reduce it by 15.</li><li>You reduce the target&rsquo;s resistance to one type of energy (your choice) by 5. At 9th level, you instead reduce it by 10. At 17th level, you instead reduce it by 15.</li></ul><p>A creature can be affected by only one of your basic inhibitors at a time, though it could be under the effects of multiple basic inhibitors originating from multiple biohackers. If you affect a creature with a different basic inhibitor while a previous inhibitor is still in effect, the effects of the previous inhibitor end.</p>
422	80	Minor Biohacks	1	<p>You can create minor biohacks from less powerful (and more stable) pharmaceuticals, nanites, and catalysts, and you can add them to any attack you make with an injection weapon that does not already have another biohack added to it. You don’t need to activate the materials for minor biohacks in advance, and using them does not count against the maximum number of biohacks you can have ready at one time. Minor biohacks are otherwise used as and function as basic booster and basic inhibitor biohacks, and they count as such biohacks for the purposes of interactions with other abilities (such as spark of ingenuity).</p>
423	82	Genetics	1	<p>You can use the following ability when you achieve the breakthrough for this field of study.</p>
424	82	Immunology	1	<p>Immunology is the study of how living creatures’ bodies fight off diseases and other maladies.</p>
425	82	Neurochemistry	1	<p>Neurochemistry is the study of the chemicals that affect creatures’ brains and nerves (or related cognitive systems).</p>
426	82	Pharmacology	1	<p>Pharmacology is the study of drugs and their effects on living creatures.</p>
427	82	Toxicology	1	<p>Toxicology is the study of the adverse effects certain chemicals have on living creatures.</p>
428	83	Studious	1	<p>Your mind is a fortress of information that can rarely be breached. You gain a +1 bonus to Will saving throws. This bonus increases to +2 at 3rd level, +3 at 8th level, and +4 at 16th level. You also gain a +1 insight bonus to Life Science, Medicine, and Physical Science checks. This bonus increases by 1 at 3rd level, and every 4 levels thereafter. Additionally, you can add your Intelligence modifier instead of your Wisdom modifier to Perception and Sense Motive checks.</p>
429	83	Instinctive	1	<p>You can quickly intuit the connections between things and often act instinctively on those connections, gaining knowledge and aptitude without always being able to say how you picked it up. Select two skills&mdash;once made, this choice cannot be changed. You gain a bonus rank in each of these two skills at every level, as well as a +1 insight bonus to checks using these skills. This bonus increases by 1 at 3rd level and every 4 levels thereafter. Additionally, you can add your Wisdom modifier instead of your Intelligence modifier to Life Science, Medicine, and Physical Science checks.</p>
430	93	Aspect Insight	1	<p>Your understanding of a specific aspect of entropy gives you insight into combat and one specific skill that others rarely understand. You gain the Improved Combat Maneuver feat for the listed combat maneuver. Additionally, you gain a +2 insight bonus to checks with one skill determined by your aspect.</p>
431	93	Aspect Embodiment	4	<p>Your understanding of a specific aspect of entropy gives you insight into combat and one specific skill that others rarely understand. You gain the Improved Combat Maneuver feat for the listed combat maneuver. Additionally, you gain a +2 insight bonus to checks with one skill determined by your aspect.</p>
432	93	Aspect Catalyst	12	<p>You have learned to create significant effects under certain conditions, guiding powerful forces with your subconscious mind. You gain an ability that you can use as a reaction the first time you take a critical hit in combat, or as a standard action by expending 4 Entropy Points. You can&rsquo;t use the ability again until you take a 10-minute rest to regain Stamina Points.<br />You also gain an improved version of the ability that you can use without taking an action the first time you reach 0 Stamina Points or 0 Hit Points in a combat encounter, expending all Entropy Points you have, if any. Once you use the improved version of the ability, you can&rsquo;t do so again for 24 hours.</p>
433	93	Aspect Finale	18	<p>You gain a powerful ability unique to your aspect.</p>
434	100	Second Aspect Insight	8	<p>You gain the aspect insight benefit from your second vanguard aspect. If you already have the bonus feat granted by this aspect insight, you can instead select any other feat for which you meet the prerequisites.</p>
435	100	Second Aspect Embodiment	17	<p>You gain the aspect embodiment benefit of the second vanguard aspect you selected at 8th level.</p>
436	117	Experimental Armor Prototype	1	<p>You have designed and built a sophisticated suit of armor, which you are constantly optimizing and upgrading with the latest technological breakthroughs. You begin play with one suit of armor with an item level of 1 for free, or you can buy any armor normally and designate it as your armor prototype. You design and build this armor and, while it may be similar in aesthetics and function to an existing type of armor, it is fundamentally unique from any mass-produced product. Due to its experimental design and custom fitting, you are the only one who can benefit from wearing this armor. As you gain levels, your armor prototype advances in sophistication. If you acquire a different suit of armor, you can disassemble your existing prototype and turn the new armor into your prototype with 8 hours of work.<br />Your armor prototype works as normal for a suit of its type, but it also gains specific benefits based on your mechanic level, as defined below. You can have only one suit of armor designated as your armor prototype at a time.</p>
437	117	Experimental Weapon Prototype	1	<p>You have designed and built, and are constantly upgrading, a sophisticated weapon. You begin play with one weapon with an item level of 1 for free, or you can buy any weapon normally and designated it as your weapon prototype. You design and build this weapon and, while it may be similar in aesthetics and function to an existing type of weapon, it is fundamentally unique from any mass-produced product. Due to its experimental design and custom safety features, you are the only one who can make attacks with this weapon. As you gain levels, your weapon prototype advances in sophistication. If you acquire a different weapon, you can disassemble your existing prototype and turn the new weapon into your prototype with 8 hours of work.<br />Your weapon prototype works as normal for a weapon of its type, but it gains specific benefits based on your mechanic level, as defined below. You can have only one weapon designated as your weapon prototype at a time.</p>
438	118	Empowered Healing Touch (SU)	1	<p>You can use your healing touch class feature as a standard action. You can also use healing touch more often by spending 1 Resolve Point each time you use healing touch after the first use each day. You must have the healing touch class feature to learn this epiphany.</p>
439	118	Overbearing Stare (SU)	1	<p>Each day when you regain Stamina Points and daily-use abilities following an 8-hour rest (Core Rulebook 263), choose one of the following: AC, attack rolls, Fortitude saves, Reflex saves, or Will saves. You can focus your gaze on one creature within 30 feet as a swift action, bringing down upon it the full might of unseen spirits associated with your connection. The target must succeed at a Will save or take a –1 penalty to the chosen statistic. You can maintain this effect against only one opponent at a time, and it remains in effect until you stare at a new target, the opponent moves more than 30 feet away from you, or either you or the opponent fall unconscious or dies. The penalties of multiple overbearing stares don’t stack. Once you have used this ability against a target, you can’t do so again for 24 hours. This is a mind-affecting, sense-dependent curse effect.</p>
440	118	Solar Connection (SU)	1	<p>You have forged a connection to the powers of the cosmos, drawing upon a link to photons and gravity to forge a weapon made from the primal stuff of the universe. You gain a solar weapon, as the solar manifestation ability of a solarian with a class level equal to your mystic level. If you have levels in both classes, you add them together to determine the effectiveness of your solar weapon. You do not gain any other solar-weapon focused solarian abilities from mystic class levels.</p>
441	118	Wrecking Fists (SU)	1	<p>You gain Improved Unarmed Strike as a bonus feat, and your unarmed strikes don’t count as archaic weapons. Whenever you attack an opponent with your unarmed strikes as a standard action (or a full attack as a full action), as part of that action you can expend a 1st-level or higher spell slot before attempting the first attack roll to deal additional damage. If that attack hits, you deal an additional 2d6 damage per level of the spell slot expended, of the same damage type as your unarmed strike.</p>
442	118	Expanded Skill Channeling (EX)	3	<p>Choose two skills other than your connection’s associated skills. You add the insight bonus granted by the channel skill class feature to skill checks attempted with the chosen skills. In addition, you add your connection’s associated skills and any skills chosen with this epiphany to your list of class skills.</p>
443	118	Secondary Connection	3	<p>Choose a second connection. If you worship a deity, your second connection must be one associated with that deity. You gain the 1st-level connection power from the chosen connection. You don’t gain any additional connection powers from that connection, nor do you gain an insight bonus to skill checks attempted with the second connection’s associated skills from your channel skill ability.</p>
444	118	Improved Secondary Connection	6	<p>You gain the 3rd-level connection power from your secondary connection. You must have the secondary connection epiphany to choose this epiphany.</p>
445	118	Mystic Reach (SU)	6	<p>You can alter a mystic spell’s range by casting it as a full action instead of its normal casting time. Touch spells become close-range spells (25 ft. + 5 ft./2 levels), close-range spells become medium-range spells (100 ft. + 10 ft./level), mediumrange spells become long-range spells (400 ft. + 40 ft./level), and long-range spells have their range doubled. You can’t use this ability to alter a mystic spell with a casting time of a full action or longer. You can use this ability once per day at no cost, but you must spend 1 Resolve Point each time you use it after the first in a single day.</p>
446	118	Wrecking Spells (SU)	6	<p>When you cast an instantaneous spell that deals damage, you can increase the spell’s damage by an amount equal to half your mystic level. This increased damage applies to all creatures damaged by an area spell, but for spells that target multiple creatures with multiple rays or other attacks, the increased damage applies only to a single ray or missile. This increased damage doesn’t apply to ongoing damage from the spell (such as bleed or burn damage). This epiphany doesn’t increase ability damage or other spell effects, only damage to Stamina Points or Hit Points.</p>
447	118	Farsight (SP)	9	<p>You gain a divination reservoir. Each day when you regain your mystic spells, your divination reservoir fills with a number of points equal to half your mystic level. Any points from the previous day are lost. You can cast clairaudience/clairvoyance as a spell-like ability by spending 1 point from your divination reservoir, or arcane eye by spending 2 points from your divination reservoir. By spending 4 points from your arcane reservoir, you can combine these effects, allowing you to create an invisible magical sensor (as arcane eye) at any location you’re familiar with at a planetary range.</p>
448	118	Mind Probe (SP)	9	<p>You can cast mind probe as a spell-like ability a number of times per day equal to your mystic level. Once a creature succeeds at its saving throw against this ability, it becomes immune to further uses of this ability for 24 hours.</p>
449	118	Spell Bond (SU)	9	<p>When you cast a harmless spell with a range of touch, you can target any ally within 120 feet and linked by your telepathic bond class feature as if you were touching that ally. You must have the telepathic bond class feature to choose this epiphany.</p>
450	118	Greater Secondary Connection	12	<p>You gain the 6th-level connection power from your secondary connection. You must have the secondary connection epiphany and the improved secondary connection epiphany to choose this epiphany.</p>
451	118	Lingering Spell (EX)	12	<p>When you cast a spell with a duration of longer than 1 round, you can spend 1 Resolve Point to double its duration. If the spell is one of your connection spells with a duration of 1 minute per level or longer, its duration increases to 24 hours instead. You can have only one spell affected by this epiphany at a time, and using this ability while another spell is already in effect causes that previous spell to immediately end as if its duration had expired.</p>
452	118	Mindlink Bond (SU)	12	<p>You can combine your mindlink and telepathic bond class features, allowing you to rapidly transfer memories between bonded creatures at great distances. Once per round, any creature belonging to a telepathic bond that you created with your telepathic bond class feature can instantly transfer complex information to any other creatures within the telepathic bond, as the mindlink spell, as a swift action. Each time this ability is used, the creature chooses which creatures belonging to your telepathic bond receive this information.<br />You must have the mindlink and telepathic bond class features to choose this epiphany.</p>
453	118	Guided Reincarnation (SU)	15	<p>Once per day, you can cast reincarnate as a spell-like ability by spending all your remaining Resolve Points (minimum one-quarter your total Resolve Points). Instead of rolling to determine what type of creature the target returns as, the target returns as the race, gender, sex, and physical appearance of their choice. Rather than be a conscious choice of the target, this decision tends to reflect the innermost dreams and desires of the target&rsquo;s soul, and so the reincarnation can be either identical to their previous form or a drastic departure, depending upon the individual.<br />Unlike the spell reincarnate, this ability does not require a monument as part of the casting. Instead, both you and your target gain 2 permanent negative levels (as described by the spell). The target returns to life as an infant of their race, growing from infancy to young adulthood over the course of 1 hour. The target has memories of their original life, but also of a new life that could have existed if they had lived in their new form. In addition to having a new race, the character can be rewritten as if they had used a mnemonic editor.</p>
454	118	Modify Memory (SP)	15	<p>You can use modify memory as a spell-like ability a number of times per day equal to your mystic level. Once a creature successfully saves against this ability, it becomes immune to further uses of this ability for 24 hours. When a target fails its saving throw against this spell, you can spend up to 3 Resolve Points. If you spend 1 Resolve Point, all changes you make to the target’s memory are instantaneous and require no additional rounds of concentration. If you spend 2 Resolve Points, you can change up to 24 hours of memories per mystic level you have. If you spend 3 Resolve Points, you can change up to 1 year of memories per mystic level you have.</p>
455	124	Acrobatics Stunts	1	null
456	124	Athletics Stunts	1	null
457	124	Bluff Stunts	1	null
458	124	Computers Stunts	1	null
459	124	Culture Stunts	1	null
460	124	Engineering Stunts	1	null
461	124	Sleight of Hand Stunts	1	null
462	124	Stealth Stunts	1	null
463	127	Advanced Coordination (Ex; Coordinated Shot)	3	<p>When you are threatening a foe with a wielded melee weapon, cover it gains from you doesn&rsquo;t grant it any bonus to AC against your allies&rsquo; ranged attacks. The foe still counts as having cover for the purpose of effects such as the Coordinated Shot feat; it simply doesn&rsquo;t gain any cover bonuses to AC against your allies&rsquo; attacks.</p>
464	127	Beatdown (Ex; Improved Combat Maneuver [Trip])	3	<p>Whenever a prone opponent that you threaten attempts to stand up from prone, as a reaction you can make a melee attack against that opponent. This functions similarly to an attack of opportunity, except your attack resolves before&nbsp;the opponent&rsquo;s action (meaning they&rsquo;re still prone when your attack roll and damage are resolved). You cannot use this attack to make a combat maneuver, even if you have another ability or item that would normally allow you to do so.</p>
465	127	Bodyguard Vigilance (Ex; Bodyguard)	3	<p>When you use the Bodyguard feat, it requires no action, but you must spend 1 Resolve Point each time after the first you use the Bodyguard feat during a single round, and each use must designate a different ally. Multiple uses of the Bodyguard feat don&rsquo;t increase the penalty to Armor Class that you take using this feat. If you also have In Harm&rsquo;s Way, each round you can use that feat to intercept one attack per target whose AC you have increased with the Bodyguard feat.</p>
466	127	Chokehold (Ex; Improved Combat Maneuver [Grapple])	3	<p>Whenever you have an opponent pinned, that foe can’t speak or perform actions that involve speaking or uttering sound using their voice (such as roaring, singing, and so on). Normally this prevents the target from using language dependent abilities unless they have limited telepathy or a similar ability.</p>
467	127	Defensive Cleave (Ex; Cleave)	3	<p>When you use the Cleave or Great Cleave feat, you don’t take that feat’s penalty to your Armor Class.</p>
468	127	Defensive Lunge (Ex; Lunge)	3	<p>When you use the Lunge feat, you don’t take that feat’s penalty to your Armor Class.</p>
469	127	Grabbing Strike (Ex; Improved Combat Maneuver [Grapple])	11	<p>Whenever you attack an opponent with an unarmed strike and the result of your attack roll exceeds the foe’s KAC by 8 or more, that foe gains the grappled condition as if you had successfully attempted a grapple combat maneuver. You must be at least 11th level to select this feat boost.</p>
